4.0 141.0 121.5 49.4 0.75
4.0 141.0 120.5 49.4 0.75
4.0 142.0 129.5 49.4 0.75
4.0 143.0 128.5 49.4 0.75
4.0 144.0 127.5 49.4 0.75
4.0 143.0 126.5 49.4 0.75
4.0 144.0 135.5 49.4 0.75
4.0 145.0 134.5 49.4 0.75
4.0 146.0 133.5 49.4 0.75
4.0 147.0 132.5 49.4 0.75
4.0 147.0 131.5 49.4 0.75
4.0 148.0 140.5 49.4 0.75
4.0 150.0 139.5 49.4 0.75
4.0 150.0 138.5 49.4 0.75
4.0 151.0 142.5 49.4 0.75
4.0 152.0 141.5 49.4 0.75
4.0 153.0 140.5 49.4 0.75
4.0 153.0 139.5 49.4 0.75
4.0 154.0 143.5 49.4 0.75
4.0 153.0 142.5 49.4 0.75
4.0 153.0 151.5 49.4 0.75
4.0 152.0 155.5 49.4 0.75
4.0 153.0 164.5 49.4 0.75
4.0 152.0 163.5 49.4 0.75
4.0 153.0 172.5 49.4 0.75
4.0 154.0 171.5 49.4 0.75
5.0 155.0 170.5 49.4 0.75
6.0 155.0 135.6 49.4 1.0
7.0 156.0 118.83333333333333 49.4 1.1666666666666667
8.0 154.0 101.0 49.4 1.2857142857142858
8.0 153.0 97.5 49.4 1.375
9.0 154.0 101.5 49.4 1.375
9.0 153.0 91.55555555555556 49.4 1.4444444444444444
9.0 153.0 95.0 49.4 1.4444444444444444
9.0 153.0 98.44444444444444 49.4 1.4444444444444444
10.0 151.0 99.66666666666667 49.4 1.4444444444444444
10.0 151.0 96.8 49.4 1.5
10.0 150.0 99.8 49.4 1.5
10.0 148.0 104.8 49.4 1.5
11.0 149.0 111.8 49.4 1.5
7.964539007092198 98.85106382978724 74.92801544397288 33.08496003602386 0.6735021873319745
