5.0 148.0 89.6 45.0 0.6
5.0 149.0 88.6 45.0 0.6
5.0 150.0 87.6 45.0 0.6
5.0 151.0 86.6 45.0 0.6
5.0 152.0 85.6 45.0 0.6
5.0 153.0 88.6 45.0 0.6
5.0 153.0 87.6 45.0 0.6
6.0 154.0 94.6 45.0 0.6
7.0 154.0 81.33333333333333 45.0 0.8333333333333334
7.0 154.0 71.71428571428571 45.0 1.0
7.0 155.0 73.57142857142857 45.0 1.0
7.0 156.0 75.42857142857143 45.0 1.0
7.0 156.0 74.42857142857143 45.0 1.0
7.0 157.0 79.14285714285714 45.0 1.0
7.0 157.0 78.14285714285714 45.0 1.0
9.379310344827585 90.62068965517241 43.11397216289457 27.690373563218397 0.47969982603603306
